"FXC.Open" "FXC.High" "FXC.Low" "FXC.Close" "FXC.Volume" "FXC.Adjusted"
"2011-12-22" 96.959999 97.480003 96.959999 97.410004 70900 96.854367
"2011-12-23" 97.57 97.650002 97.370003 97.540001 40600 96.983623
"2011-12-27" 97.449997 97.660004 97.349998 97.580002 40900 97.023395
"2011-12-28" 97.959999 97.959999 97.010002 97.080002 68600 96.526247
"2011-12-29" 97.160004 97.440002 97.089996 97.419998 60000 96.864304
"2011-12-30" 97.489998 97.889999 97.440002 97.620003 92600 97.063168
"2012-01-03" 98.370003 98.669998 98.300003 98.360001 81900 97.811966
"2012-01-04" 98.059998 98.32 97.949997 98.239998 65700 97.692632
"2012-01-05" 97.790001 97.809998 97.25 97.580002 169500 97.036313
"2012-01-06" 97.43 97.43 96.800003 96.800003 99300 96.26066
"2012-01-09" 96.940002 97.260002 96.639999 97.220001 67000 96.678318
"2012-01-10" 97.739998 97.919998 97.550003 97.769997 50500 97.225249
"2012-01-11" 97.629997 97.639999 97.410004 97.559998 45300 97.01642
"2012-01-12" 97.760002 97.82 97.410004 97.669998 41900 97.125808
"2012-01-13" 97.129997 97.25 96.739998 97.25 55300 96.70815
"2012-01-17" 98 98.150002 97.800003 97.93 92400 97.384361
"2012-01-18" 97.790001 98.349998 97.699997 98.349998 42800 97.80202
"2012-01-19" 98.629997 98.650002 98.25 98.339996 213400 97.792073
"2012-01-20" 98.050003 98.160004 97.959999 98.160004 75000 97.613083
"2012-01-23" 98.629997 98.919998 98.489998 98.690002 146300 98.140129
"2012-01-24" 98.169998 98.589996 98.139999 98.489998 58800 97.941239
"2012-01-25" 98.25 99.129997 98.080002 99.089996 76700 98.537894
"2012-01-26" 99.410004 99.599998 99.220001 99.260002 126600 98.706953
"2012-01-27" 99.120003 99.440002 99.120003 99.370003 68200 98.816341
"2012-01-30" 98.849998 99.199997 98.790001 99.169998 67300 98.61745
"2012-01-31" 99.620003 99.650002 98.949997 99.190002 56000 98.637343
"2012-02-01" 99.629997 99.769997 99.5 99.540001 54000 98.994374
"2012-02-02" 99.610001 99.690002 99.440002 99.459999 44000 98.914811
"2012-02-03" 99.690002 100.139999 99.629997 100.089996 69900 99.541355
"2012-02-06" 99.620003 99.959999 99.620003 99.870003 55100 99.322567
"2012-02-07" 99.779999 100.010002 99.629997 99.959999 81800 99.41207
"2012-02-08" 99.980003 100.059998 99.540001 99.82 69400 99.272838
"2012-02-09" 100.120003 100.129997 99.839996 99.879997 59200 99.332507
"2012-02-10" 99.309998 99.370003 99.129997 99.150002 68000 98.606513
"2012-02-13" 99.580002 99.599998 99.339996 99.5 33000 98.954593
"2012-02-14" 99.459999 99.559998 99.239998 99.480003 25700 98.934706
"2012-02-15" 99.870003 99.870003 99.459999 99.5 55600 98.954593
"2012-02-16" 99.32 99.860001 99.309998 99.779999 52900 99.233057
"2012-02-17" 99.989998 100 99.610001 99.849998 102900 99.302673
"2012-02-21" 99.809998 99.949997 99.699997 99.769997 73800 99.223109
"2012-02-22" 99.389999 99.529999 99.260002 99.440002 217600 98.894924
"2012-02-23" 99.629997 99.730003 99.459999 99.690002 57100 99.143554
"2012-02-24" 99.529999 99.699997 99.410004 99.459999 39000 98.914811
"2012-02-27" 99.089996 99.669998 99.07 99.529999 37700 98.984427
"2012-02-28" 99.690002 99.919998 99.589996 99.910004 41400 99.362349
"2012-02-29" 100.559998 101.010002 100.360001 100.519997 123000 99.968998
"2012-03-01" 100.910004 101.010002 100.790001 100.860001 62800 100.315122
"2012-03-02" 100.779999 100.779999 100.510002 100.57 73800 100.026688
"2012-03-05" 100.129997 100.150002 99.879997 100 41400 99.459767
"2012-03-06" 99.269997 99.449997 99.160004 99.360001 68500 98.823225
"2012-03-07" 99.239998 99.669998 99.199997 99.639999 56200 99.101712
"2012-03-08" 100.139999 100.480003 100.019997 100.32 50600 99.778038
"2012-03-09" 100.550003 100.68 100.330002 100.330002 95800 99.787986
"2012-03-12" 100.169998 100.209999 99.970001 100.139999 60000 99.59901
"2012-03-13" 100.279999 100.599998 100.18 100.540001 48000 99.996851
"2012-03-14" 100.410004 100.57 99.989998 100.110001 85000 99.569174
"2012-03-15" 100.059998 100.360001 99.959999 100.220001 55400 99.67858
"2012-03-16" 100.389999 100.410004 100.190002 100.239998 86900 99.698469
"2012-03-19" 100.330002 100.830002 100.269997 100.68 67900 100.136094
"2012-03-20" 100.150002 100.349998 99.769997 100.260002 53100 99.718365
"2012-03-21" 100.389999 100.43 100.099998 100.230003 61800 99.688528
"2012-03-22" 99.389999 99.529999 99.349998 99.449997 83600 98.912736
"2012-03-23" 99.339996 99.599998 99.099998 99.580002 39300 99.042038
"2012-03-26" 100.080002 100.349998 100.050003 100.330002 53700 99.787986
"2012-03-27" 100.260002 100.279999 99.93 99.940002 34200 99.400094
"2012-03-28" 99.889999 99.970001 99.459999 99.620003 120500 99.081823
"2012-03-29" 99.400002 99.790001 99.260002 99.739998 41200 99.20117
"2012-03-30" 99.709999 99.739998 99.5 99.690002 75200 99.151444
"2012-04-02" 99.650002 100.550003 99.610001 100.389999 97600 99.856677
"2012-04-03" 100.400002 100.5 100.139999 100.379997 30600 99.846728
"2012-04-04" 99.870003 99.940002 99.709999 99.760002 68500 99.230027
"2012-04-05" 100.160004 100.360001 100.010002 100.059998 45100 99.528429
"2012-04-09" 99.440002 99.82 99.419998 99.779999 33600 99.249917
"2012-04-10" 99.470001 99.580002 98.989998 99.019997 155700 98.493953
"2012-04-11" 99.230003 99.300003 98.949997 99.040001 38800 98.513851
"2012-04-12" 99.489998 100.019997 99.449997 100 140700 99.46875
"2012-04-13" 99.989998 99.989998 99.550003 99.589996 26100 99.060924
"2012-04-16" 99.610001 99.610001 99.110001 99.440002 64800 98.911727
"2012-04-17" 100.489998 100.800003 100.410004 100.440002 115700 99.906415
"2012-04-18" 100.43 100.57 100.199997 100.290001 63600 99.75721
"2012-04-19" 100.160004 100.300003 99.809998 99.900002 26200 99.369283
"2012-04-20" 100.279999 100.480003 100.099998 100.190002 51300 99.657743
"2012-04-23" 99.779999 100.349998 99.660004 100.349998 42500 99.816889
"2012-04-24" 100.419998 100.660004 100.419998 100.639999 59500 100.105349
"2012-04-25" 101.019997 101.199997 100.889999 101.099998 179800 100.562904
"2012-04-26" 101.089996 101.190002 100.980003 101.059998 102600 100.523116
"2012-04-27" 101.410004 101.449997 101.239998 101.370003 51200 100.831474
"2012-04-30" 100.860001 100.860001 100.540001 100.669998 101200 100.135189
"2012-05-01" 100.620003 101.099998 100.480003 100.870003 128800 100.342103
"2012-05-02" 100.529999 100.839996 100.379997 100.800003 61000 100.27247
"2012-05-03" 100.900002 100.93 100.519997 100.519997 75500 99.993929
"2012-05-04" 100.260002 100.339996 99.800003 99.870003 75900 99.347336
"2012-05-07" 99.970001 100.160004 99.830002 100.139999 32900 99.61592
"2012-05-08" 99.660004 99.660004 99.199997 99.610001 121500 99.088695
"2012-05-09" 98.959999 99.400002 98.889999 99.349998 98000 98.830054
"2012-05-10" 99.589996 99.620003 99.190002 99.25 29800 98.730578
"2012-05-11" 99.580002 99.879997 99.300003 99.330002 90400 98.810162
"2012-05-14" 99.110001 99.279999 98.959999 99.129997 109500 98.611204
"2012-05-15" 99.139999 99.199997 98.690002 98.75 36800 98.233195
"2012-05-16" 98.68 98.800003 98.169998 98.169998 95300 97.656229
"2012-05-17" 98.010002 98.040001 97.540001 97.540001 121600 97.029529
"2012-05-18" 97.860001 97.910004 97.269997 97.389999 130900 96.880312
"2012-05-21" 97.220001 97.82 97.07 97.779999 97500 97.26827
"2012-05-22" 97.699997 97.860001 97.18 97.300003 75200 96.790787
"2012-05-23" 97.199997 97.230003 96.589996 97.110001 64100 96.601779
"2012-05-24" 97.139999 97.139999 96.589996 96.800003 165700 96.293403
"2012-05-25" 96.650002 96.839996 96.5 96.580002 75000 96.074554
"2012-05-29" 97.220001 97.349998 96.849998 97.209999 72300 96.701254
"2012-05-30" 96.589996 96.75 96.43 96.629997 54100 96.124287
"2012-05-31" 96.629997 96.660004 95.919998 96.269997 107500 95.766171
"2012-06-01" 95.720001 96.019997 95.480003 95.639999 120000 95.155284
"2012-06-04" 95.790001 95.889999 95.300003 95.620003 70100 95.135389
"2012-06-05" 95.709999 95.93 95.480003 95.82 111600 95.334372
"2012-06-06" 96.099998 96.760002 96.099998 96.760002 127900 96.269611
"2012-06-07" 97.330002 97.389999 96.699997 96.720001 94500 96.229812
"2012-06-08" 96.199997 96.839996 96.150002 96.839996 42000 96.349199
"2012-06-11" 97.110001 97.110001 96.379997 96.389999 33800 95.901483
"2012-06-12" 96.760002 96.93 96.489998 96.860001 51100 96.369102
"2012-06-13" 96.769997 97.080002 96.550003 96.599998 109200 96.110418
"2012-06-14" 96.910004 97.169998 96.849998 97.139999 57400 96.647682
"2012-06-15" 97 97.300003 96.919998 97.300003 72300 96.806875
"2012-06-18" 96.830002 97.120003 96.809998 97.110001 76900 96.617835
"2012-06-19" 97.610001 97.790001 97.559998 97.650002 88700 97.155099
"2012-06-20" 97.720001 97.769997 97.199997 97.550003 66800 97.055608
"2012-06-21" 97.440002 97.440002 96.580002 96.610001 61700 96.120369
"2012-06-22" 96.849998 97.080002 96.739998 97.050003 33400 96.558142
"2012-06-25" 96.489998 96.660004 96.440002 96.610001 33900 96.120369
"2012-06-26" 96.779999 97.160004 96.610001 97.089996 57300 96.597932
"2012-06-27" 97.019997 97.040001 96.889999 96.949997 50500 96.458642
"2012-06-28" 96.449997 96.470001 95.970001 96.279999 57700 95.79204
"2012-06-29" 97.620003 97.769997 97.440002 97.669998 88200 97.174995
"2012-07-02" 97.830002 97.849998 97.480003 97.800003 54200 97.319287
"2012-07-03" 97.959999 98.230003 97.959999 98.150002 28800 97.667565
"2012-07-05" 98.139999 98.230003 97.879997 98.010002 62700 97.528254
"2012-07-06" 97.730003 97.779999 97.419998 97.610001 74900 97.130218
"2012-07-09" 97.389999 97.589996 97.290001 97.559998 27900 97.080461
"2012-07-10" 97.639999 97.669998 97.199997 97.220001 68000 96.742136
"2012-07-11" 97.5 97.639999 97.32 97.5 33500 97.020759
"2012-07-12" 97.080002 97.690002 97.010002 97.629997 25600 97.150117
"2012-07-13" 97.690002 98.160004 97.690002 98 59900 97.518301
"2012-07-16" 97.940002 98.040001 97.769997 98.010002 13400 97.528254
"2012-07-17" 98.029999 98.209999 97.779999 98.209999 41300 97.727268
"2012-07-18" 98.099998 98.440002 98.07 98.370003 41300 97.886485
"2012-07-19" 98.629997 98.760002 98.580002 98.650002 69100 98.165107
"2012-07-20" 98.269997 98.419998 98.160004 98.190002 57200 97.707369
"2012-07-23" 97.519997 97.830002 97.470001 97.800003 53800 97.319287
"2012-07-24" 97.849998 97.849998 97.25 97.440002 68100 96.961056
"2012-07-25" 97.68 98.050003 97.470001 97.919998 33500 97.438692
"2012-07-26" 98.650002 98.75 98.379997 98.5 45300 98.015843
"2012-07-27" 98.730003 99.089996 98.690002 98.989998 66200 98.503433
"2012-07-30" 98.989998 99.300003 98.989998 99.269997 39800 98.782055
"2012-07-31" 99.080002 99.339996 99.080002 99.139999 35700 98.652697
"2012-08-01" 99.309998 99.330002 98.919998 98.919998 60200 98.444702
"2012-08-02" 98.879997 99.129997 98.620003 98.720001 119800 98.245666
"2012-08-03" 99.370003 99.620003 99.199997 99.230003 77700 98.753218
"2012-08-06" 99.269997 99.589996 99.269997 99.449997 31000 98.972155
"2012-08-07" 99.720001 99.779999 99.650002 99.650002 46400 99.171198
"2012-08-08" 99.720001 100.050003 99.709999 99.959999 32800 99.479706
"2012-08-09" 99.989998 100.279999 99.989998 100.25 31000 99.768314
"2012-08-10" 99.900002 100.360001 99.839996 100.330002 38600 99.847931
"2012-08-13" 100.110001 100.220001 100.029999 100.169998 30100 99.688696
"2012-08-14" 100.309998 100.32 100.129997 100.230003 36800 99.748413
"2012-08-15" 100.330002 100.550003 100.290001 100.510002 31700 100.027067
"2012-08-16" 100.529999 100.839996 100.459999 100.790001 43800 100.30572
"2012-08-17" 100.589996 100.620003 100.440002 100.519997 87000 100.037013
"2012-08-20" 100.519997 100.620003 100.419998 100.620003 38400 100.136539
"2012-08-21" 100.839996 101.010002 100.449997 100.480003 46500 99.997212
"2012-08-22" 100.059998 100.339996 100.029999 100.300003 45900 99.818077
"2012-08-23" 100.300003 100.300003 99.940002 100.050003 42500 99.569278
"2012-08-24" 100.089996 100.379997 100.040001 100.269997 25700 99.788214
"2012-08-27" 100.389999 100.519997 100.339996 100.370003 31100 99.88774
"2012-08-28" 100.839996 101 100.620003 100.639999 30100 100.156439
"2012-08-29" 100.730003 100.75 100.480003 100.5 26600 100.017113
"2012-08-30" 100.349998 100.379997 100.110001 100.190002 34700 99.708605
"2012-08-31" 100.660004 100.910004 100.559998 100.879997 39300 100.395284
"2012-09-04" 100.940002 100.940002 100.709999 100.870003 49400 100.391308
"2012-09-05" 100.510002 100.519997 100.269997 100.339996 126400 99.863817
"2012-09-06" 100.860001 101.360001 100.860001 101.18 158600 100.699834
"2012-09-07" 101.449997 101.809998 101.449997 101.669998 74000 101.187507
"2012-09-10" 101.669998 101.919998 101.660004 101.709999 79600 101.227318
"2012-09-11" 102.199997 102.349998 102.139999 102.190002 46600 101.705043
"2012-09-12" 102.080002 102.080002 101.769997 101.82 78400 101.336796
"2012-09-13" 101.830002 102.870003 101.730003 102.699997 227900 102.212617
"2012-09-14" 102.769997 102.959999 102.32 102.389999 92500 101.904091
"2012-09-17" 102.339996 102.400002 101.870003 101.970001 140400 101.486086
"2012-09-18" 101.989998 102.099998 101.879997 102.019997 72200 101.535844
"2012-09-19" 101.989998 102.139999 101.870003 102.059998 55400 101.575655
"2012-09-20" 101.400002 101.860001 101.330002 101.839996 75400 101.356698
"2012-09-21" 102.010002 102.040001 101.669998 101.82 252200 101.336796
"2012-09-24" 101.449997 101.620003 101.379997 101.580002 124800 101.097937
"2012-09-25" 101.690002 101.889999 101.379997 101.379997 41600 100.898882
"2012-09-26" 101.199997 101.209999 100.860001 100.919998 97800 100.441066
"2012-09-27" 101.07 101.529999 101.019997 101.379997 47300 100.898882
"2012-09-28" 101.269997 101.269997 100.949997 101.129997 103800 100.650068
"2012-10-01" 101.230003 101.459999 101.059998 101.169998 84600 100.697845
"2012-10-02" 101.25 101.25 101.010002 101.019997 54100 100.548544
"2012-10-03" 100.699997 100.82 100.610001 100.650002 84100 100.180276
"2012-10-04" 101.040001 101.449997 101 101.410004 38500 100.936731
"2012-10-05" 102.050003 102.07 101.449997 101.580002 100500 101.105936
"2012-10-08" 101.68 101.959999 101.639999 101.769997 43200 101.295044
"2012-10-09" 101.870003 101.889999 101.419998 101.610001 70600 101.135794
"2012-10-10" 101.639999 101.68 101.290001 101.370003 32500 100.896917
"2012-10-11" 101.709999 101.809998 101.559998 101.580002 20700 101.105936
"2012-10-12" 101.519997 101.57 101.379997 101.550003 26500 101.076077
"2012-10-15" 101.639999 101.68 101.360001 101.459999 37600 100.986493
"2012-10-16" 100.849998 100.989998 100.709999 100.760002 105000 100.289763
"2012-10-17" 101.110001 101.739998 101.080002 101.68 72500 101.205467
"2012-10-18" 101.419998 101.419998 100.860001 100.970001 104300 100.498782
"2012-10-19" 100.559998 100.559998 100.050003 100.110001 141200 99.642795
"2012-10-22" 99.879997 100.199997 99.870003 100.169998 200100 99.702512
"2012-10-23" 100.370003 100.419998 100.050003 100.190002 218800 99.722423
"2012-10-24" 100.449997 100.5 99.900002 99.970001 88900 99.503449
"2012-10-25" 100.290001 100.290001 99.970001 100.029999 39800 99.563166
"2012-10-26" 99.940002 100 99.5 99.660004 168300 99.194898
"2012-10-31" 99.349998 99.589996 99.330002 99.57 88800 99.105314
"2012-11-01" 99.459999 99.839996 99.459999 99.769997 100300 99.315349
"2012-11-02" 100.040001 100.190002 99.779999 99.860001 54900 99.404943
"2012-11-05" 99.739998 99.870003 99.68 99.760002 47000 99.3054
"2012-11-06" 100.010002 100.330002 99.93 100.25 60100 99.793165
"2012-11-07" 100.099998 100.099998 99.610001 99.839996 106800 99.38503
"2012-11-08" 99.760002 99.949997 99.400002 99.410004 132900 98.956997
"2012-11-09" 99.339996 99.5 99.269997 99.309998 94600 98.857446
"2012-11-12" 99.510002 99.529999 99.389999 99.510002 49600 99.05654
"2012-11-13" 99.129997 99.360001 99.099998 99.260002 98200 98.807679
"2012-11-14" 99.32 99.370003 99.040001 99.040001 81300 98.58868
"2012-11-15" 99.260002 99.360001 99.139999 99.309998 77500 98.857446
"2012-11-16" 99.370003 99.400002 98.879997 99.349998 72600 98.897265
"2012-11-19" 99.760002 99.860001 99.720001 99.760002 99800 99.3054
"2012-11-20" 99.730003 99.82 99.550003 99.730003 37800 99.275538
"2012-11-21" 99.739998 99.809998 99.589996 99.790001 41300 99.335262
"2012-11-23" 99.839996 100.279999 99.809998 100.260002 84100 99.803122
"2012-11-26" 99.970001 100.089996 99.839996 100.089996 43200 99.633891
"2012-11-27" 100.290001 100.300003 99.949997 99.959999 37200 99.504486
"2012-11-28" 99.879997 100.260002 99.839996 100.25 61500 99.793165
"2012-11-29" 100.150002 100.25 100.099998 100.169998 29900 99.713528
"2012-11-30" 100.019997 100.220001 99.989998 100.07 57900 99.613985
"2012-12-03" 100.129997 100.160004 99.940002 99.949997 43900 99.505467
"2012-12-04" 100.160004 100.279999 100.110001 100.110001 54900 99.664759
"2012-12-05" 100.120003 100.339996 100.050003 100.279999 62700 99.834002
"2012-12-06" 100.290001 100.5 100.230003 100.309998 42100 99.863867
"2012-12-07" 100.589996 100.629997 100.330002 100.339996 48400 99.893732
"2012-12-10" 100.699997 100.760002 100.599998 100.760002 82900 100.31187
"2012-12-11" 100.769997 100.830002 100.68 100.809998 147200 100.361643
"2012-12-12" 100.900002 101.18 100.849998 100.959999 76200 100.510977
"2012-12-13" 101.099998 101.129997 100.879997 100.980003 60500 100.530893
"2012-12-14" 100.980003 101.040001 100.790001 100.82 110100 100.371601
"2012-12-17" 100.970001 101.089996 100.940002 101.080002 70000 100.630447
"2012-12-18" 100.980003 101.010002 100.870003 100.879997 38000 100.431331
"2012-12-19" 100.709999 100.809998 100.629997 100.650002 90700 100.202359
"2012-12-20" 100.580002 100.739998 100.459999 100.699997 71000 100.252132
"2012-12-21" 100.139999 100.190002 99.910004 100.110001 132400 99.664759
"2012-12-24" 100.139999 100.339996 100.139999 100.330002 69400 99.883782
"2012-12-26" 100.269997 100.269997 99.93 100.040001 41200 99.595071
"2012-12-27" 100.169998 100.239998 99.849998 99.959999 63500 99.515425
"2012-12-28" 99.970001 99.989998 99.75 99.790001 104300 99.346183
"2012-12-31" 99.860001 100.449997 99.739998 100.139999 261800 99.694625
"2013-01-02" 101.059998 101.059998 100.720001 100.919998 138600 100.482193
"2013-01-03" 100.919998 100.989998 100.620003 100.639999 43800 100.203408
"2013-01-04" 100.800003 100.900002 100.720001 100.739998 67000 100.302973
"2013-01-07" 100.809998 100.900002 100.720001 100.879997 43600 100.442365
"2013-01-08" 100.739998 100.809998 100.629997 100.779999 25800 100.342801
"2013-01-09" 100.75 100.900002 100.660004 100.699997 240100 100.263146
"2013-01-10" 100.809998 101.07 100.720001 101 91900 100.561847
"2013-01-11" 101.18 101.290001 101 101.019997 32500 100.581757
"2013-01-14" 100.919998 101.099998 100.809998 101.080002 56500 100.641502
"2013-01-15" 100.940002 101.080002 100.849998 101.029999 37700 100.591716
"2013-01-16" 100.760002 100.93 100.760002 100.839996 54300 100.402538
"2013-01-17" 100.940002 101 100.849998 100.889999 79000 100.452324
"2013-01-18" 100.330002 100.339996 99.989998 100.269997 88100 99.835011
"2013-01-22" 100.099998 100.190002 99.989998 100.169998 147000 99.735446
"2013-01-23" 100.220001 100.220001 99.419998 99.540001 162900 99.108182
"2013-01-24" 99.25 99.300003 99.089996 99.160004 133800 98.729833
"2013-01-25" 98.720001 98.800003 98.470001 98.800003 117700 98.371394
"2013-01-28" 98.529999 98.839996 98.480003 98.790001 67300 98.361436
"2013-01-29" 98.919998 99.239998 98.900002 99.209999 46200 98.779612
"2013-01-30" 99.050003 99.349998 98.93 99.290001 60200 98.859266
"2013-01-31" 99.269997 99.860001 99.260002 99.699997 60200 99.267484
"2013-02-01" 99.529999 99.75 99.400002 99.690002 110200 99.268484
"2013-02-04" 99.699997 99.699997 99.529999 99.580002 131400 99.158948
"2013-02-05" 99.550003 99.860001 99.510002 99.790001 139300 99.368059
"2013-02-06" 99.639999 99.879997 99.580002 99.870003 47800 99.447723
"2013-02-07" 99.800003 99.849998 99.480003 99.629997 74300 99.208732
"2013-02-08" 99.18 99.349998 99.110001 99.150002 26200 98.730766
"2013-02-11" 98.699997 99.019997 98.620003 99 50300 98.581399
"2013-02-12" 98.949997 99.209999 98.949997 99.160004 35400 98.740726
"2013-02-13" 99.110001 99.269997 99.110001 99.239998 27000 98.820382
"2013-02-14" 99.290001 99.410004 99.230003 99.32 19600 98.900046
"2013-02-15" 98.860001 98.860001 98.629997 98.82 58800 98.40216
"2013-02-19" 98.099998 98.290001 98.089996 98.269997 103500 97.854482
"2013-02-20" 97.940002 97.940002 97.639999 97.739998 149200 97.326724
"2013-02-21" 97.57 97.639999 97.410004 97.610001 160700 97.197277
"2013-02-22" 97.019997 97.419998 96.959999 97.410004 117100 96.998126
"2013-02-25" 97.099998 97.129997 96.769997 96.769997 146400 96.360825
"2013-02-26" 96.82 96.959999 96.550003 96.879997 69700 96.47036
"2013-02-27" 96.769997 97.209999 96.769997 97.18 61300 96.769095
"2013-02-28" 96.730003 96.830002 96.410004 96.410004 85100 96.002354
"2013-03-01" 96.360001 96.860001 96.32 96.790001 112400 96.39174
"2013-03-04" 96.639999 96.769997 96.470001 96.75 96600 96.351904
"2013-03-05" 96.790001 96.860001 96.610001 96.739998 83700 96.341943
"2013-03-06" 96.730003 96.739998 96.150002 96.400002 179700 96.003346
"2013-03-07" 96.519997 96.669998 96.489998 96.610001 53200 96.212481
"2013-03-08" 97.010002 97.029999 96.580002 96.639999 72200 96.242356
"2013-03-11" 96.730003 96.949997 96.68 96.879997 274400 96.481366
"2013-03-12" 96.879997 96.959999 96.849998 96.910004 19100 96.511249
"2013-03-13" 96.900002 96.949997 96.580002 96.809998 22400 96.411655
"2013-03-14" 96.889999 97.349998 96.809998 97.25 100600 96.849847
"2013-03-15" 97.43 97.589996 97.300003 97.559998 72500 97.158569
"2013-03-18" 97.279999 97.43 97.230003 97.290001 75500 96.889683
"2013-03-19" 96.940002 96.980003 96.699997 96.82 63600 96.421616
"2013-03-20" 97.019997 97.089996 96.830002 96.970001 38200 96.571
"2013-03-21" 97.150002 97.150002 97.010002 97.080002 53700 96.680548
"2013-03-22" 97.110001 97.290001 97.089996 97.18 42400 96.780135
"2013-03-25" 97.5 97.540001 97.239998 97.349998 47700 96.949434
"2013-03-26" 97.75 97.849998 97.650002 97.830002 55700 97.427462
"2013-03-27" 97.879997 97.879997 97.709999 97.839996 36600 97.437415
"2013-03-28" 97.839996 97.970001 97.760002 97.900002 46800 97.497174
"2013-04-01" 97.660004 97.839996 97.599998 97.809998 76500 97.42247
"2013-04-02" 98.050003 98.150002 97.860001 97.970001 69400 97.58184
"2013-04-03" 98.129997 98.199997 97.959999 97.980003 102200 97.591803
"2013-04-04" 97.910004 98.419998 97.910004 98.220001 76900 97.83085
"2013-04-05" 97.349998 97.870003 97.190002 97.830002 79600 97.442395
"2013-04-08" 97.550003 97.769997 97.360001 97.739998 42200 97.352748
"2013-04-09" 97.93 97.959999 97.779999 97.830002 51200 97.442395
"2013-04-10" 97.919998 98.050003 97.889999 98 29100 97.61172
"2013-04-11" 98.360001 98.43 98.269997 98.410004 48400 98.020099
"2013-04-12" 98.279999 98.370003 98.010002 98.089996 36200 97.70136
"2013-04-15" 97.5 97.510002 96.949997 96.970001 87300 96.585802
"2013-04-16" 97.339996 97.449997 97.089996 97.419998 35500 97.034016
"2013-04-17" 96.870003 96.949997 96.610001 96.870003 101300 96.4862
"2013-04-18" 96.919998 97.050003 96.800003 96.93 68500 96.54596
"2013-04-19" 96.959999 97 96.82 96.900002 59300 96.51608
"2013-04-22" 96.769997 96.989998 96.690002 96.93 149500 96.54596
"2013-04-23" 96.910004 97.029999 96.82 96.910004 76500 96.526042
"2013-04-24" 96.919998 97.029999 96.760002 96.970001 61400 96.585802
"2013-04-25" 97.400002 97.610001 97.379997 97.43 79400 97.043979
"2013-04-26" 97.5 97.870003 97.489998 97.809998 57700 97.42247
"2013-04-29" 98.010002 98.379997 97.959999 98.309998 55400 97.920489
"2013-04-30" 98.459999 98.910004 98.389999 98.709999 278400 98.318906
"2013-05-01" 98.599998 98.849998 98.449997 98.610001 45500 98.234233
"2013-05-02" 98.660004 98.830002 98.57 98.589996 93500 98.214305
"2013-05-03" 98.540001 98.669998 98.410004 98.660004 35000 98.284045
"2013-05-06" 98.57 98.790001 98.519997 98.75 63700 98.373699
"2013-05-07" 98.849998 99.040001 98.849998 99.010002 41200 98.63271
"2013-05-08" 98.949997 99.239998 98.949997 99.110001 42900 98.732328
"2013-05-09" 99.110001 99.220001 98.550003 98.660004 195800 98.284045
"2013-05-10" 98.190002 98.339996 97.949997 98.330002 95100 97.955301
"2013-05-13" 98.559998 98.559998 98.290001 98.339996 44400 97.965258
"2013-05-14" 97.800003 98.07 97.709999 97.739998 116900 97.367546
"2013-05-15" 97.610001 97.769997 97.510002 97.739998 79100 97.367546
"2013-05-16" 97.629997 97.970001 97.480003 97.57 71300 97.198195
"2013-05-17" 96.510002 96.879997 96.480003 96.629997 143500 96.261775
"2013-05-20" 96.629997 97.300003 96.629997 97.120003 79300 96.749913
"2013-05-21" 96.620003 97.010002 96.349998 96.830002 97800 96.461017
"2013-05-22" 96.339996 97 95.709999 95.860001 264900 95.494712
"2013-05-23" 96.199997 96.620003 96.089996 96.599998 109400 96.23189
"2013-05-24" 96.139999 96.410004 96.139999 96.330002 55600 95.962922
"2013-05-28" 96.169998 96.260002 95.639999 95.650002 79700 95.285513
"2013-05-29" 95.839996 96.07 95.620003 96.059998 87300 95.693947
"2013-05-30" 95.989998 96.580002 95.989998 96.529999 78500 96.162157
"2013-05-31" 96.389999 96.419998 95.82 95.900002 165900 95.534561
"2013-06-03" 96.019997 96.879997 95.919998 96.75 183900 96.39941
"2013-06-04" 96.239998 96.379997 96 96.129997 79000 95.781654
"2013-06-05" 96.169998 96.169998 95.809998 96.099998 52400 95.751764
"2013-06-06" 96.07 97.470001 96.019997 96.919998 135100 96.568793
"2013-06-07" 97.410004 97.589996 97.18 97.510002 76000 97.156659
"2013-06-10" 97.489998 97.769997 97.330002 97.57 70200 97.216439
"2013-06-11" 97.260002 97.699997 97.260002 97.580002 45800 97.226405
"2013-06-12" 97.790001 97.790001 97.32 97.349998 71600 96.997235
"2013-06-13" 97.790001 97.900002 97.610001 97.790001 126000 97.435643
"2013-06-14" 97.75 98.110001 97.650002 97.769997 29200 97.415711
"2013-06-17" 97.800003 97.879997 97.459999 97.709999 272900 97.355931
"2013-06-18" 97.419998 97.519997 97.349998 97.43 92300 97.076947
"2013-06-19" 97.529999 97.75 96.699997 96.790001 101200 96.439266
"2013-06-20" 96.010002 96.139999 95.669998 95.879997 279200 95.53256
"2013-06-21" 95.050003 95.209999 94.879997 95.110001 255100 94.765354
"2013-06-24" 94.32 94.959999 94.220001 94.82 336400 94.476404
"2013-06-25" 94.75 94.760002 94.309998 94.620003 254300 94.277132
"2013-06-26" 94.980003 95.019997 94.75 94.910004 95900 94.566082
"2013-06-27" 95 95.110001 94.669998 94.93 149900 94.586006
"2013-06-28" 94.709999 94.839996 94.230003 94.550003 99400 94.207386
"2013-07-01" 94.480003 94.809998 94.480003 94.730003 67100 94.403707
"2013-07-02" 94.139999 94.470001 94.110001 94.290001 30400 93.96522
